id,year,newspaper,language,script,title,text,url
news_archive:CNTS-00098987440,1896,독립신문(서재필),Modern Korean,Hangeul,관보 십이월 팔일 림시 셔리 탁지부 대신 무 박졍양,○ 십이월 팔일 림시 셔리 탁지부 대신 무 박졍양  셔리 대신 무 신셕히 명,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987440
news_archive:CNTS-00098987441,1896,독립신문(서재필),Modern Korean,Hangeul,관보 십이월 팔일디방 관리 용 규칙,○ 디방 관리 용 규칙이라 뎨일죠 각부와 각관찰부에 판림 관이 삼십륙샥을 근 고 죠 잇 사을  여 쓰고 뎨이죠 일즉히 문관냥샤 이샹을 지낸 사은 근 샥슈를 샹관 말고 일즉히 문음 무관 지낸 륙픔 실직에 벼 삼십샥 이샹 사은 죠를 라 쓰고 뎨삼죠 이왕 문무 과방과 음와 긔에 십년이 넘어거든 죠의 표져을 라  야 씀이라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987441
news_archive:CNTS-00098987442,1896,독립신문(서재필),Modern Korean,Hangeul,관보 십이월 팔일 죠셔 야 샤,○ 죠셔 야 샤 님군의 군 츌쥬 거시 엇지 득이 진져 란을 림 야 용을 내야 칼 날을 피 지 안 은 그도적을 치 졍셩을 본 밧을 쟈라 비록 그분슈에 당 바요 의에 다 바로되 짐이 일직히 로 날이라도 에 편안치 안 거시 밥을  면 슈져를 더지시고 밤이면 잠을 일우시지 못 고 여러번 니러나더니 이제 요란 이 졍 고 군가 쉬니 이 진실노 내 젹가 새로 히 화 고  모든 쟝의 힘이라 짐의 이 깃버셔 한이 업스니 공이 잇시면 샹 주거슨  법이 잇스니 대쇼 쟝 졸의 각도에 츌쥬 야 공뢰 잇쟈를 군부 대신으로 여금 친히 공뢰 문셔를 가지고 분등 야 긔록 고 쥭은쟈 포휼 것도 일쳬로 쥬문 야 죠가에 슈공  슬 보이라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987442
news_archive:CNTS-00098987443,1896,독립신문(서재필),Modern Korean,Hangeul,관보 십이월 팔일 디방 십삼도와 제쥬 목에,○ 디방 십삼도와 제쥬 목에 죄슈 식비와 압뇌 월급 금년은 일쳔 삼 륙십 일원 이십 이젼 명년은 삼쳔 삼 삼십 삼원 륙십젼 십삼도와 졔쥬와 네 항구 죄슈 옷과 모든 뎨구갑시 팔 륙십 구원 칠십 삼젼이오 십삼도와 네 향구에 쥭은 죄인이 일가가 업서셔 뭇기 어려우면 명에 삼원식을 주어 뭇게 다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987443
news_archive:CNTS-00098987444,1896,독립신문(서재필),Modern Korean,Hangeul,관보 십이월 구일 죠셔 야 샤,○ 십이월 구일 죠셔 야 샤 비록 인산 젼이라도 사샤 집에 쟝와 대샹과 담졔를 금 지말나고 엿더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987444
news_archive:CNTS-00098987445,1896,독립신문(서재필),Modern Korean,Hangeul,관보 십이월 구일 이달이 이십 칠일 브터,○ 이달이 이십 칠일 브터 농샹 공부에셔 경흥 우쳬샤를 셜시 고 로 번식 편지를 붓친다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987445
news_archive:CNTS-00098987446,1896,독립신문(서재필),Modern Korean,Hangeul,샹 영 신문에 말 기를 죠션 졍부에셔 돈이 어려워 벼을 파,○ 샹 영 신문에 말 기를 죠션 졍부에셔 돈이 어려워 벼을 파 군 이십 이원을 밧고 슌검은 십원을 밧고 원은 팔원 브터 쳔원 지 밧고 파거슬 왕태 뎐하셔 벼 파거시 죠치 안타고 막으셧다고 말이 잇스니 이러케 벼 파거슬 우리 모로 일이요 아마 엇던 사이 거즛 통신을 엿가보더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987446
news_archive:CNTS-00098987447,1896,독립신문(서재필),Modern Korean,Hangeul,영국 논돈 신문을 보니 죠션 학도들이 논돈에 왓 돈이 업서 신문에 광고 고,○ 영국 논돈 신문을 보니 죠션 학도들이 논돈에 왓 돈이 업서 신문에 광고 고 누구던지 하인을 두고스푼이 이두사을 알게 야 달나고 엿더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987447
news_archive:CNTS-00098987448,1896,독립신문(서재필),Modern Korean,Hangeul,일본 궁부 대신이 궁에셔 규칙 외에 일을  일도 잇고,○ 일본 궁부 대신이 궁에셔 규칙 외에 일을  일도 잇고  사졍을 가지고 궁부 일을 엿다고 일본 신문들이 이 궁부 대신 면직 식히라고 대단히 말들 엿더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987448
news_archive:CNTS-00098987449,1896,독립신문(서재필),Modern Korean,Hangeul,이번에 아라샤 황뎨와 황후 폐하셔 구라파 각국을 류람 고,○ 이번에 아라샤 황뎨와 황후 폐하셔 구라파 각국을 류람 고 지낸 달 이십일일에 아라샤로 환국 셧 각국이 다 대단히 졉을 고 별노히 불란셔셔 샹하 귀쳐 업시 여러 만 명이 황뎨 지내가실 에 갓들을 벗고 쇼들을 질으면셔 만셰 만셰 아라샤 만셰 만셰 만셰 불란셔 만셰를 불으더라 이두 나라 교졔 졈졈 더 친밀히 되얏더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987449
news_archive:CNTS-00098987450,1896,독립신문(서재필),Modern Korean,Hangeul,쳥국 황뎨셔 죠칙을 나리되 각도와 각디방에 학교들을 셰우고,○ 쳥국 황뎨셔 죠칙을 나리되 각도와 각디방에 학교들을 셰우고 외국 말과 외국 학문들을 치게 라고 엿스니 쳥국도 지금이야 비로쇼 잠을 랴고 가보더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987450
news_archive:CNTS-00098987451,1896,독립신문(서재필),Modern Korean,Hangeul,쳥국 졍부에셔 덕국 륙군 졍영 릐버-트씨와 하관 몃명을 고입 야,○ 쳥국 졍부에셔 덕국 륙군 졍영 릐버-트씨와 하관 몃명을 고입 야 륙군을 새로 졍  덕국 황뎨 폐하셔 쳥국 황뎨 보셕으로 든 검은  보쟝 훈표를 보내셧다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987451
news_archive:CNTS-00098987452,1896,독립신문(서재필),Modern Korean,Hangeul,영국 녀황 폐하셔 쳥국 황뎨,○ 영국 녀황 폐하셔 쳥국 황뎨 당신 사진을 보셕과 금으로 샥인것 나를 보내셧다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987452
news_archive:CNTS-00098987453,1896,독립신문(서재필),Modern Korean,Hangeul,감옥셔에 갓친 죄인들의 홋 고의 젹삼을 닙고 이치우에 지라,○ 감옥셔에 갓친 죄인들의 홋 고의 젹삼을 닙고 이치우에 지라 대평동 죠츈식이가 이왕 감옥셔에 갓첫다 나와셔 그죄인들을 불샹히 각 고 솜 바지 젹오리 열두 벌을 륙여냥을 드려 지여 고 잇 죄인 열두명을 갓다 닙히고  죄인들 주림을 각 야 졈심 이 먹이랴고 거 경무가 알고 대단히 칭찬되 춍무국에셔 죠츈식이 어려운줄을 알고 말류 엿지 대져 죠츈식이가 부도 아니고 어려운 사이 이런 일을 니  자륵 일이더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987453
news_archive:CNTS-00098987454,1896,독립신문(서재필),Modern Korean,Hangeul,십이월 일일에 군부 대신 민영환씨가 오 대 영문에 가셔,○ 십이월 일일에 군부 대신 민영환씨가 오 대 영문에 가셔 친위 쟝관 이하로 병뎡을 다 모와놋코 긔의 돈으로 일만냥을 판비야 샹급며 호궤식히고 연셜 기를 을 가지로 며 힘을  야 나라를 위 고 츙셩을 다 되 이호궤  음식을 여러 사이 지금  먹듯 라고 엿다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987454
news_archive:CNTS-00098987455,1896,독립신문(서재필),Modern Korean,Hangeul,독갑이라 거시 아죠 업거신 그젼에 궐에셔,○ 독갑이라 거시 아죠 업거신 그젼에 궐에셔 독갑이가 인의 머리와 병졍의 샹투 베이고 돌팔질을 다고 말이 잇더니 근일에  이런 일이 잇다고 기로 궁부 검 과쟝 안태원씨가 독갑이 쟉란 거슬 자셔히 사실 즉 독갑이가 아니라 사이 독갑인쳬 고 변고가 무상 다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987455
news_archive:CNTS-00098987456,1896,독립신문(서재필),Modern Korean,Hangeul,셔울 식물회샤,셔울 식물회샤 큰 졍동 외국과 국 각 식물을 우리가 파 갑도 헐고 모도 샹등 물건만  오 와셔 보시고 합의커든 단골노 졍시오,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987456
news_archive:CNTS-00098987457,1896,독립신문(서재필),Modern Korean,Hangeul,대죠션 은 챵립소 광고문,대죠션 은 챵립소 광고문 죠션 은의 자본금은 이십 만원으로 뎡 야 쳔 깃에 분 고  깃에 오십원식 야 삼의 분야 시되 초의 이십원 의 십오원 삼의 십오원으로 뎡 엿오니 초 이십원은 본월 이십오일 붓터 칠월회로 도 겟오니 긔어 한의 졍동 벽돌집 은 창립소로 보시고  삼 은 사무 셔 되로 츄후 다시 광고 겟 건양 원년 륙월 이십오일 죠션 은 창립소 발긔인 김죵한 안경슈 니완용 니연 니근 윤규셥 니승업,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987457
news_archive:CNTS-00098987458,1896,독립신문(서재필),Modern Korean,Hangeul,쥬식회샤,쥬식회샤 광쳥교 북쳔변에 잇 이 회 부와 군부와 경무쳥에 슈용지물을 공납 량으로 언약고 갓과 신과 옷 샹픔물건 으로 팔되 빗지 아니니 사가시기를 라오,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987458
news_archive:CNTS-00098987459,1896,독립신문(서재필),Modern Korean,Hangeul,고샬기,고샬기 샹품 금계랍을 싸게 파오 누구던지 밀 곡식 만히 팔고스푼 사이 잇거던 졔물포 홈링거-회샤로 와셔 파시오,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987459
news_archive:CNTS-00098987460,1896,독립신문(서재필),Modern Korean,Hangeul,오날은 우리가  죠션 사들을 위야 몸가지 법을 말 노라,오날은 우리가  죠션 사들을 위야 몸가지 법을 말 노라 죠션 사은 양 길에 다닐 에 입을 버리고 다니니 이거슨 남이 보기에 우 어리셕어 보이고  사의 몸에 대단히 로온거시 숨을 입으로 쉬면 공긔가 바로 부화로 들어간즉 여름에 공긔에 각 몬지와 눈에 보이지 앗 독 물건이 바로 사의 몸으로 들어 가니 대단히 롭고 겨을에 일긔가 치운즉 공긔 쇽에 독 물은 젹으나 몬지와 찬긔운이 바로 들어가니 부화에 가 대단히 잇지라 코로 숨을 쉬거드면 공긔가 바로 부화로 들어 가지 안코 들어 가 길이 여러번 부라졋슨즉 공긔가 부화에 다달을 에 공긔가 얼마큼 더워졋고 몬지와 독 물들은 즁간에셔 막혀 들어 가지 못 게 되얏고  코 쇽에 털이 얼마큼식 잇스니 그털 잇 은 이몬지와 독 물을 즁간에셔 막으라 시라 그런 고로 코로 숨을 쉬거드면 사의 위에 대단히 유죠 하고  첫 입을 담으니 보기에 병신 하 보이지 앗지라 누구던지 야만국을 가셔 보거드면 야만들은 다 입을 버리고 다니되 문명 화 사들은 평시에 입 버리 법이 업스니 죠션 사들은 아모조록 입을 버리고 다니지 안키를 라노라 길에셔 손으로 코 푸거시 대단히 쳔 보이니 사 마다 손 슈건을 가지고 다니거시 맛당 고 손가락이나 소나 오세다가 코 씻거슨 셰계에 쳔 일이요 길에셔 거름 걸을 에 죠션사 모양으로 지어셔 것거슨 남이 대단히 흉 보 일이니 부 지어 거름을 것지 말고 길에셔 침 밧흘 에 쇼 내지 말고 밧흐며 다닐 에 고를 바로 들고 억를 시 며 팔을 텬연히 흔들고 죠션 활 치 법을 업며 더구나 관인들이 부츅 고 다니거슨 셩 사이 남의게 병신 치 보이거시요  병이 업 사이 병이 잇다고 말 거슨 첫 거즛 말이니 죠치가 아니 고  남의게 약거슬 보이거시지 리 넌지 모로겟고 목욕을 자죠 할쇼록 몸이 튼튼여지며 머리를 자죠 감을쇼록 신병이 젹은 법이니 죠곰만 부지런 엿스면 아모라도 이런것 기 어렵지 아니며 니를 졍히 닥가 입에셔 내암가 아니나야 니가 쉬히 샹 지를 아니 고 밤에 잘 에 암만 치운 밤이라도 고긔를 통가 잇셔야 몸에 병이 안 나 법이요 사 마다 일 무 운동을 던지 적어도 두시 동안은 지를 움이 운동을 여야 긔혈이 통 야 신쳬가 강건여지고 각이 활발 며 졍밀 야 무 일이던지 죱고 어리셕고 옹 지가 안 법이니 오날 우리가  말을 자셔히 읽고 쥬의야 이로  거드면   사의게 큰 리가 얼마 아니 야 잇슬터이요 남이 안 니 아니 다던지 남이 니 다 각은 영영 업 거시 죠션이 진보 야 갈 긔쵸니 우리 말로 몸 가지기를 호 사이 차차 기기를 라노라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987460
news_archive:CNTS-00098987461,1896,독립신문(서재필),Modern Korean,Hangeul,관보 십이월 십일 졔쥬목 쥬 셔영,○ 십이월 십일 졔쥬목 쥬 셔영 림 졔쥬목 쥬 리졍 의원 면본관,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987461
news_archive:CNTS-00098987462,1896,독립신문(서재필),Modern Korean,Hangeul,관보 십이월 십일일 졔죠 샤직셔 김완슈,○ 십이월 십일일 졔죠 샤직셔 김완슈 경모궁 민형식 봉샹시 죠죵필 김셰긔 죠졍구 죠졍희 김학슈 부졔죠 민쳘훈 리챵 김텬슈 김긔용 신태관 김병슈 윤샹익 셔병션 한인호 졍운경 림,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987462
news_archive:CNTS-00098987463,1896,독립신문(서재필),Modern Korean,Hangeul,향일 경운궁 공고 긋 법부 대신 한규셜씨가 여러 대신들과 그외 관인들을  야,○ 향일 경운궁 공고 긋 법부 대신 한규셜씨가 여러 대신들과 그외 관인들을  야 말 되 지금 죠션 들은 불가불 학교에 보내여 명 나라 여러 가지 학문을 화 졸업 후에 벼을 식히자고 고 그 외 이삼십 삼십셰 된 사들은 지금 공부 식힐슈가 업스니 너른 연셜쟝을 들고 외국 사 즁에 학문 놉흔이로 달에 여셧번식 연셜 여 들여 그즁에 연셜을 잘 알아 듯고 구습을 리고 황연히 명 리치를 달은 사이 잇시면 그사으로 여곰 학도 졸업 기젼에 우션 벼을 식히 자고 니 여러 대신들 말이 그일이 우 죠타고 고 그러케 여 보자고 엿다니 아마 이런 일이 죠션 대신들 결단으로 어려울듯 더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987463
news_archive:CNTS-00098987464,1896,독립신문(서재필),Modern Korean,Hangeul,십이월 일 한셩부에셔 각문에 방을 붓첫 본부에셔 인민들의 집문셔를 판각야,○ 십이월 일 한셩부에셔 각문에 방을 붓첫 본부에셔 인민들의 집문셔를 판각야 밧고아 주기를 시쟉 지가 오거 인민들이 지금지 지와 사샤 문셔로만 서로 매 이가 만 위죠 문권이 더러 잇서 숑에 현란케 이 만니 물론 엇던 인민이던지 집문셔가 관문셔가 아니면 졍부에 쇽공을 터이니 급히 한셩부에 와셔 집문셔를 밧고와 가라고 엿더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987464
news_archive:CNTS-00098987465,1896,독립신문(서재필),Modern Korean,Hangeul,십일월 한셩 우쳬물 모힌것과 젼 것 도합이,○ 십일월 한셩 우쳬물 모힌것과 젼 것 도합이 이만 오쳔 일 아홉봉이더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987465
news_archive:CNTS-00098987466,1896,독립신문(서재필),Modern Korean,Hangeul,죠션 졍부에셔 문필이 유여고 위인이 단아 션 삼십여명을 아,○ 죠션 졍부에셔 문필이 유여고 위인이 단아 션 삼십여명을 아 아라샤에 보내여 여러 가지 학문을 호게 단 말이 잇다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987466
news_archive:CNTS-00098987467,1896,독립신문(서재필),Modern Korean,Hangeul,월젼에 원산항 민료 날 에 신형모씨와 슌검 함인이가 관가와 셩을,○ 월젼에 원산항 민료 날 에 신형모씨와 슌검 함인이가 관가와 셩을 보호엿지 민료에 아죠 샹관이 업다고 미국 사들 편지가 슈 신문샤에 왓다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987467
news_archive:CNTS-00098987468,1896,독립신문(서재필),Modern Korean,Hangeul,남대문안 길이 졍결케  방으로 쟝을 션혜쳥 안으로 옴기랴고 쟉졍이 되얏,○ 남대문안 길이 졍결케  방으로 쟝을 션혜쳥 안으로 옴기랴고 쟉졍이 되얏 탁지부 대신 심샹훈씨 말이 션혜쳥안에다 쟝 셰우 거시 불가 다고 다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987468
news_archive:CNTS-00098987469,1896,독립신문(서재필),Modern Korean,Hangeul,그젼 포쳥에셔 브터 여러 잡지 못 던 불당 괴슈 김문규란 놈이 경향으로 다니며,○ 그젼 포쳥에셔 브터 여러 잡지 못 던 불당 괴슈 김문규란 놈이 경향으로 다니며 남의 뫼를 파고 돈을 무슈히 시며 부의 집에 물도 젹지 안케 돌나가다가 경무쳥 신문게 춍슌 강졍업씨의게 붓잡히고 션혜쳥 돈 돌나간 도젹놈은 갈인 경무 리죵건씨가 그도적의 싹을 보아 지금 지 힘을 다 근포 다가 이번에 경무쳥 신문계 춍슌 리시영씨가 그도적 여을 붓드럿 우션 차진 돈이 삼쳔 이 이십원 륙십 이젼이라니 이두 춍슌은 응당 공뢰가 잇슬듯 더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987469
news_archive:CNTS-00098987470,1896,독립신문(서재필),Modern Korean,Hangeul,일본 궁부 대신 쟉 희지가다씨 궁부 일을 규칙로 아니 야스며,○ 일본 궁부 대신 쟉 희지가다씨 궁부 일을 규칙로 아니 야스며 샤졍을 만히 썻다고 각 신문지에들 말이 잇기로 궁부 대신이 샤직 엿다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987470
news_archive:CNTS-00098987471,1896,독립신문(서재필),Modern Korean,Hangeul,일본 황태 뎐하 근일에 미국 거를 사셔 탄다니,○ 일본 황태 뎐하 근일에 미국 거를 사셔 탄다니 일본도 차차 명이 되야가나보더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987471
news_archive:CNTS-00098987472,1896,독립신문(서재필),Modern Korean,Hangeul,덕국 황태와 그아오 세시 근일에,○덕국 황태와 그아오 세시 근일에 풀랜 무관 학교로 공부 러 들어 가셧다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987472
news_archive:CNTS-00098987473,1896,독립신문(서재필),Modern Korean,Hangeul,아라샤 황뎨와 황후 폐하셔 영국 녀황 폐하를,○ 아라샤 황뎨와 황후 폐하셔 영국 녀황 폐하를 월젼에 차자 보시고 아라샤 셔울 센트피더-스붉으로 년 봄에 구경오시라고 쳥 야 녀황 폐하셔 가마고 허락 셧다더라 아라샤 황후 폐하 영국 녀황 폐하의 외손녀요 아라샤 황뎨 폐하 영국 황태 뎐하의 리질이라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987473
news_archive:CNTS-00098987474,1896,독립신문(서재필),Modern Korean,Hangeul,쟝가라 놈이 양인과 왜인을,○ 쟝가라 놈이 양인과 왜인을 차내자 편지를 가지고 이달 십일 운현궁에 들어 갓 운현궁에셔 쟝가를 경무쳥으로 보내다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987474
news_archive:CNTS-00098987475,1896,독립신문(서재필),Modern Korean,Hangeul,유지각 여러 사들이 가란 사이 병든거슬 불샹히 넉여,○ 유지각 여러 사들이 가란 사이 병든거슬 불샹히 넉여 새문안 대궐 압희다 혀즁국이란 약국을 셜시 엿 무론 빈부 귀쳔 남녀 노쇼 고 돈 푼도 아니 밧고 약을 주고 병을 보아 준다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987475
news_archive:CNTS-00098987476,1896,독립신문(서재필),Modern Korean,Hangeul,십일월 이십 륙일 군부에셔 각 대쟝의게 훈령 되,○ 십일월 이십 륙일 군부에셔 각 대쟝의게 훈령 되 금 이후로 위관이 궐이 나면 졍교 즁으로 위인과 문필을 보아셔 션 야 쓰라고 엿더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987476
news_archive:CNTS-00098987477,1896,독립신문(서재필),Modern Korean,Hangeul,평양 리황의 편지가 신문샤에 왓 안변 죠봉이가 록용을 사가지고,○ 평양 리황의 편지가 신문샤에 왓 안변 죠봉이가 록용을 사가지고 평양으로 가다가 노즁에 샹원 김봉셕을 맛나 평양을 들어가셔 샤관에  유 더니 흉 김봉셕이란 놈이 록용을 돌나 가지고 도망 엿기로 죠봉이가 샹원군에 졍쇼즉 김가놈은 졔 부 옥산 집에 숨고 본군슈 쳥쵹여 죠가가 득숑 지 못 여 본도 판쇼에 졍 엿더니 샹원 군슈와 옥산이  와셔 쳥쵹 여 득숑치 못 고 고등 판쇼에 졍여 본도 판쇼에 붓첫더니  득숑치 못 고로 다시 고등 판쇼에 졍 여 훈령을 젼 셔리 관찰 최셕민씨의게 드렷더니 훈령로 아니 고 도로혀 죠가를 가두엇다니 이말이 말인지 모로겟더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987477
news_archive:CNTS-00098987478,1896,독립신문(서재필),Modern Korean,Hangeul,식목광고,식목광고 일본 식목 다가하시써가 온갓  나무와 다른 나무를 진고 마당도 외국 샹등 집 마당 치 드 누구던지 나무와 과 마당을 훌융히 이고 스푼이 일본 공샤관 압희 잇 식목 가다하시를 차지시고 수히 일본을 갈터이니 무 주문이든지 시면 싸게 구여 가져 올터이니 여러 군들은 각 시오,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987478
news_archive:CNTS-00098987479,1896,독립신문(서재필),Modern Korean,Hangeul,셔울 식물회샤,셔울 식물회샤 큰 졍동 외국과 국 각 식물을 우리가 파 갑도 헐고 모도 샹등 물건만  오 와셔 보시고 합의커든 단골노 졍시오,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987479
news_archive:CNTS-00098987480,1896,독립신문(서재필),Modern Korean,Hangeul,대죠션 은 챵립소 광고문,대죠션 은 챵립소 광고문 죠션 은의 자본금은 이십 만원으로 뎡 야 쳔 깃에 분 고  깃에 오십원식 야 삼의 분야 시되 초의 이십원 의 십오원 삼의 십오원으로 뎡 엿오니 초 이십원은 본월 이십오일 붓터 칠월회로 도 겟오니 긔어 한의 졍동 벽돌집 은 창립소로 보시고  삼 은 사무 셔 되로 츄후 다시 광고 겟 건양 원년 륙월 이십오일 죠션 은 창립소 발긔인 김죵한 안경슈 니완용 니연 니근 윤규셥 니승업,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987480
news_archive:CNTS-00098987481,1896,독립신문(서재필),Modern Korean,Hangeul,쥬식회샤,쥬식회샤 광쳥교 북쳔변에 잇 이 회 부와 군부와 경무쳥에 슈용지물을 공납 량으로 언약고 갓과 신과 옷 샹픔물건 으로 팔되 빗지 아니니 사가시기를 라오,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987481
news_archive:CNTS-00098987482,1896,독립신문(서재필),Modern Korean,Hangeul,고샬기,고샬기 샹품 금계랍을 싸게 파오 누구던지 밀 곡식 만히 팔고 스푼 사이 잇거던 졔물포 홈링거-회샤로 와셔 파시오,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098987482
